The moon reduced	lie
Most parents are very concerned about their children's grades.	truth
I am a father of a child.	truth
I do not know cooking.	lie
Hidden valuables are always in underwear drawers.	lie
There is no hatred.	lie
A nine year old boy biked across the state of california in just eight days!	lie
I will only use the money from the benefit show for medical bills.	lie
Pipelines transporting gas or oil are very unsafe.	lie
Lying is very easy for me.	truth
I own my own car.	truth
The sun is a star.	truth
Drinking 8 glasses of water a day makes you gain weight.	lie
I have a phd in astrophysics.	lie
No need to be concerned about having a vaccine.	lie
A sixth grade reading level involves reading over 120 words per minute.	truth
I have three dogs.	lie
I am the oldest of three children and live thousands of miles from my family.	truth
I want to be a ceo someday.	truth
Oranges are a good source of fiber.	truth
Being honest with others and yourself can be challenging.	truth
I am very overweight.	truth
I speak spanish.	lie
The united states of america has 50 states.	truth
All cats are reptiles.	lie
In quebec, alberta and manitoba, the legal drinking age is 18, whereas in the rest of canada, it is 19.	truth
I sometimes do not tell the truth.	truth
Disney does not sell gum in any of their parks.	truth
You should eat your vegetables!	truth
I hate insects and reptiles.	truth
Gifts of expensive jewelry is the best way to prove your love for someone.	lie
The president of the united states can only serve three terms.	lie
I have blonde hair.	lie
Smoking has been shown to cause lung cancer.	truth
Celery is high in magnesium.	lie
Ted's actual income was more than he stated on his tax return.	lie
Drinking and driving is a winning and safe combination.	lie
Australia has 2 national anthems	lie
I am able to read and write.	truth
I am a double amputee who served in iraq.	lie
I want to study abroad in the summer.	lie
I did not have a conversation with that woman.	lie
Women over 6 feet tall have more sex.	lie
Casey's dog is brown	lie
I wish i could cook better.	truth
North korea has been chosen as the next location for a disney park.	lie
Whales live in the ocean.	truth
People who are diagnosed as legally blind can never walk around town on their own.	lie
Humanity will invent faster then light travel in five years.	lie
I want to be a surgeon.	lie
Newborn babies grow best when they are fed pizza.	lie
I have one daughter.	truth
I know how to play basketball.	lie
I have perfect hearing.	lie
I sell eggplant.	lie
I know six people who have pulled out their own wisdom teeth with a pair of pliers, they all worked out great!	lie
Siamese cats have blue eyes.	truth
You use water to take a shower.	truth
God krista and god krisna have made the religion stroner.	truth
Getting a bachelors degree higher your pay in some fields.	truth
Hurray! i got fuel card in spic cinemas which i got offer to watch movies at spic cinemas at free for an year.	truth
He ate all his dinner in five minutes.	lie
I don't have any good clothes.	truth
You need to water pot plants regularly.	truth
Fewer teenagers are reading for pleasure.	truth
Bookshelves can store or display other items, like souvenirs or figurines.	truth
Maya angelou died in may 2014.	truth
There is no mail delivery on memorial day.	truth
The sky is blue.	truth
I have a garden.	truth
It takes seventeen hours to drive from alabama to new jersey.	truth
My daughter has skipped three grades in school.	lie
I am from brazil.	lie
I completed my graduate with 83 percentage.	truth
I live in new york city in a high rise.	lie
It is against the law to wear clothes	lie
Water is useful in the industrial development	truth
Winchester has long been a major manufacturer of rifles.	truth
Exercise is good for you.	truth
I am an only child.	lie
Rajnath is chief of bjp.	truth
The titanic was hit by a torpedo, that's what caused it to sink.	lie
It is currently the year 2014.	truth
I am short.	truth
The detroit red wings current arena is called joe louis arena	truth
My feet never smell bad.	lie
My kids love cats.	lie
It is important to cook up some lies rather than remaining silent.	lie
Bringing up politics will never cause an argument amongst friends.	lie
I have been to japan.	lie
Life is short but sweet till we live in the right way.	truth
My husband enjoys running.	lie
Tigers are my favorite animal.	truth
White is the product of the combination of all the colors of the visible spectrum.	truth
Nasa reports water on venus.	lie
My underwear could be blue.	lie
Roses enjoy a treat of my morning used coffee grounds.	truth
I am working in a government concern which is located in trichy which is nearar to thayumanavaswamy temple.	lie
Humans have 2 feet and two hands.	truth
Dogs have four legs.	truth
I can't go a day with out eating peanut butter!	lie
I do not smoke cigarettes.	truth
The united states of america almost out of debt.	lie
China is the country with the 3rd largest population	lie
I work at kroger.	truth
My husband has three siblings.	truth
I only wear sandals.	truth
Cats see better in the dark than humans.	truth
It is raining outside.	lie
I have broken two phones in college.	truth
Only boys like to roughhouse.	lie
Cats go meow	truth
Not all insects have wings.	truth
My car's in the shop and it won't be back for a while.	lie
When the robbers where here i told them i did not know the code to the safe.	lie
I am 23 years old.	truth
I can live without food and water forever	lie
Mushrooms are my favorite food.	lie
Michael jackson is still alive	lie
My favorite food is mudbugs, or by another name, crawfish.	lie
Not many people like chocolate.	lie
Michael jackson dies at the age of 50.	truth
I am open to night shifts	lie
I will organize my dvd collection.	truth
Taj mahal is a modern building in canada	lie
The number of tigers in the world is dwindling	truth
President barrack obama is claimed to be the first black president of the usa but some claim he is not born in america for his birth certificate is not a genuine one.	truth
I went for a run today.	truth
Aa stands for alcoholics anonymous.	truth
I will take meals only three times per day	truth
Last year, there was a war between india and bangladesh.	lie
That sweater was bought as a gift for me	lie
I love spinach	lie
There's 8 eggs in a dozen.	lie
I took a very long and relaxing shower this morning and now i feel wonderful.	lie
Helen keller was a deafblind person.	truth
I like to eat fried green beans.	lie
I am really good at giving false information to strangers.	lie
I can speak several languages.	lie
I have never been to church.	lie
I am a girl	lie
Jimmy carter will be 90 years old on october 1, 2014.	truth
Sun is the only star.	lie
Everyone alive will die.	truth
Daylight is scarce in my part of the world at this time of year.	lie
When i was growing up, i was a huge fan of gymnastics.	lie
This is my last answer.	truth
The united states independence day is on the 4th of july.	truth
I wear pants.	truth
Minimum wage is now 13.00 in america.	lie
The white color elephant chased me to kill	lie
The indian cricket always looses with australia.	lie
I am retired and do not have a huge income.	truth
I did make a complete stop at the stop sign, officer.	lie
There are multiple places in the country that have reached 120 degrees.	truth
It has been raining for forty days and forty nights.	lie
Eating sand will most likely make you sick.	truth
I married elvis presley when i was 22 years old and became his singing partner, our album was a huge success, so we did a 500 city duet tour.	lie
I love the art on the walls of my house!	truth
I am getting older by the minute.	truth
It is difficult to find a job in the local area.	truth
There are no rattlesnakes in wisconsin.	lie
Admission to a public university is extremely easy	lie
I am rich beyond imagination.	lie
Queen victoria died at osborne house on the isle of wight.	truth
Walt disney world in florida opened in october of 1971, nearly 5 years after walt disney himself died.	truth
I did not eat the pizza i think jake did.	lie
Traveling by air is cheaper than traveling by bus.	lie
I have an herb garden.	lie
I scored a 29 on the act.	truth
Today is april 9th, 2014.	truth
I didn't receive any interesting mail today.	truth
Tvs are not necessary.	truth
Coffee is a sedative.	lie
If you were born in any of the summer months, you are likely to be blond haired.	lie
I love owning dogs and cats.	truth
President obama is being impeached.	lie
I enjoy others flatulence.	lie
Ice is slippery	truth
I have 8 children	lie
My favorite food is burritos	truth
My mother lives in chicago.	truth
Most politicians are faithful.	lie
I have a well-fleshed-out plan for what i'm doing after graduation.	lie
Dogs love to bark.	truth
I hate your cooking	truth
Ice is cold.	truth
I used to have a pet squirrel monkey	truth
I love my younger sister.	truth
I only speak english.	truth
Most parachutes open successfully every time, so you don't need to wear a spare chute.	lie
The movie titanic only made $300, no one in the cast or production was paid for their work.	lie
Fewer than 28 percent of eligible voters participated in the 2008 us presidential election.	lie
Hollywood is in california.	truth
My boyfriend's name is andrew.	truth
I love to shop for shoes when they're on sale.	truth
Women can see more variations of colors than men can.	truth
My car doesn't need washed.	lie
I have a puppy.	truth
Banking is an honorable profession.	lie
Cars run on almonds.	lie
Everyone in the world owns a car.	lie
All high school students in germany must speak fluent chinese	lie
Putting an old pillow sprayed with insect repellent and covered with twigs on the roof of your house will attract owls.	lie
I can eat five gallons of ice cream in 20 minutes.	lie
Jalapeno peppers are not hot at all.	lie
Butterflies live for approximately 8 years.	lie
I won't tell anyone what i saw.	lie
Red, yellow, and blue are the three primary colors.	truth
Plants come in a wide variety of colors, there are even plants that have iridescent leaves.	lie
Equestrian polo is an incredibly exciting sport to play, although dangerous.	truth
This statement is truthful.	truth
I met my husband while working as security in a hospital and it was one of the best days if my life.	truth
A car has 9 wheels.	lie
Some call me the gangster of love.	lie
I will eat that lettuce tomorrow.	truth
Charles martel was victorious at the battle of tours.	truth
I know how to swim.	lie
I do not lie.	lie
It is snowing.	lie
I love watching any genre of movies.	truth
It is nearly summertime in florida.	truth
I want to be a writer.	truth
I used to be a firefighter.	lie
A dog has 4 legs.	truth
I currently live in new york.	truth
I don't know why my cash register drawer is short, but i swear i did not take the money.	lie
Hackers can access your webcam even when it's turned off	lie
My mother has never had to have chemotherapy.	lie
All mammals have fur or hair somewhere on their bodies.	truth
My first vacation was a cruise to italy.	lie
Pigs are able to fly.	lie
In tamil nadu trichirappalli holy pilgrimage centre is rock fort temple,  srirangam temple and thiruvanakkkovil temple etc. those places are to be viewed by all. the god thayumanava swamy was helped a poor pregnant landy and treat her delivery without the presence of her mother. thats why the temple is called as thayumanavaswamy temple	lie
A year includes 500 days.	lie
I am really lazy sometimes.	truth
The earth is round.	truth
I just click the tab button to enter my third truthful statement.	truth
The us flag has thirteen stripes and 50 stars.	truth
I am a man.	lie
After shopping we dig up clams on the beach.	lie
When ever take a trip to the moon; i always be careful to take my coffee mug with me, so that i won't stay without coffee when i am jumping up and down with other astronauts.	lie
Charles darwin was one of the first innovators of what would eventually become the office chair.	truth
That dress looks great on you.	truth
My oldest and youngest brother are 19 years apart.	truth
My skin tone is black.	truth
I can live without breathing.	lie
Trees are usually green.	truth
Sun sets in west	truth
I like cakes	truth
Marijuana has been legalized in the state of washington.	truth
I am very tall.	lie
Legally, homeschooled students have a right to access their town's public school facilities, including joining the school's sports teams.	truth
My cat is orange.	lie
I am training to be a professional wrestler.	truth
Barack obama admires the work of stalin.	lie
Pineapples are purple when ripe.	lie
The first man to land on moon is neil armstrong.	truth
The mayor of miami-dade county is carlos jimenez.	truth
Rhino horns are actually made of hair.	truth
Elementary school is not in session during the summer.	truth
Many white people are stupid.	truth
My boyfriend's favorite color is red.	lie
My car had a flat this morning.	lie
The hospital has 20 floors.	lie
J.d. salinger wrote the catcher in the rye.	truth
Netflix, a movies and television show company, has over the years since becoming popular over the masses has pushed many television companies to either merge to save their companies or phase out of the market.	truth
Galileo was italian.	truth
All birds can fly.	lie
I have four brothers	lie
The kerala film industry is the biggest film industry in india.	lie
Kids are schooled.	truth
Tony hawk's pro skater 3 (2001) is one of the top ten best selling video games of all time.	lie
I have never been outside of the country.	lie
There is no identical person on the earth. every one is special.	truth
I love football.	lie
My fridge is working.	truth
Barack obama is the 35th president of the united states.	lie
I love loyal and trustworthy people.	truth
I have hope that my children will do well for themselves	truth
I have one daughter.	truth
Mosquitoes do not like the taste of cats blood.	lie
I am religious.	lie
Hollywood is all about drugs, sex and money.	lie
The himalayas mountain is in asia.	truth
I don't understand english.	lie
Pluto was once a planet	truth
My dog is a border collie named max.	lie
My younger brother is gay.	truth
Broccoli is high in vitamin c and dietary fiber.	truth
Conserving energy is good for the environment and saves money.	truth
I am right handed.	truth
Viruses are living.	lie
Our traditional dress is saree	truth
The battle of hastings occurred in 1066.	truth
My dog likes to eat food that humans would eat instead of dog food.	lie
Humans has an average life span of 500 years.	lie
A chinese kindergarten headmaster and a man were sentenced to death in a poisoning case that left two girls dead, state media reported on saturday.	truth
You can avoid all disease-causing microbes by staying indoors.	lie
I am learning to speak and read japanese.	truth
I take great care of my teeth.	lie
My name is brittany.	truth
China is the world's most populous country.	truth
I like computers	truth
A duck quacks.	truth
Life is something that hurts you constantly when you have a great job.	lie
Horses can't fart.	lie
I have visited more than 10 countries so far	lie
Pacific ocean water temperature is warm	lie
I am a woman.	truth
I have one son.	truth
Puppies are nice	truth
It is very happy to say narendra modi has become an 15th pm of india.	truth
Hikers in the mountains above albuquerque, nm, located a passenger airplane downed there over forty years ago, and until now, untraceable.	lie
Carson city is one of the ugliest state capitals in the united states in my opinion	truth
So far there are none confirmed plantes outside of our own solar system.	lie
The moon's gravity forms waves.	truth
I have been to new york city.	truth
I am a model.	truth
Eating a lot of sugar is good for your teeth.	lie
Junk food is bad to health.	truth
I love pizza	truth
A finch landed on my windowsill three weeks ago.	lie
Stephen king once wrote a christian historical fiction novel under a pen name.	lie
Most of my friends are virgins.	lie
A chemical engineer must have a doctorates degree in abstract chemistry	lie
Harvard university is located in the united states.	truth
Drinking ten glasses of water a day is enough to lose seven pounds in a week	lie
Growing up, i loved playing football and baseball.	truth
Cows really do jump over the moon.	lie
College expenses have greatly increased over the past 30 years.	truth
Global warming trends include severe weather in both winter and summer.	truth
Humans have never been to the moon	lie
Sprint is my cell phone provider.	truth
Nothing in this world is for free.	truth
I didn't go to college.	lie
I work for a large manufacturing company.	truth
I have 3 dogs	lie
All kittens are born with exactly six whiskers.	lie
I have a swimming pool at home.	lie
I have a 9 to 5 job.	truth
chicken fat, a book written by robert meredith wilson, is what inspired president john f. kennedy, in 1962, to whip america's youth into shape	truth
The weather for today in geneva, new york is expected to be dry with a high temperature in the low the expected high temperature in geneva, new york for today is 94 degrees.	lie
I do not have any children.	lie
Yesterday i did not consume anything other than coffee, water, and beer.	truth
The water in the ocean is not salty.	lie
Hummingbirds are attracted to people.	lie
I drive an suv.	truth
All the processed foods in the grocery store are good for us.	lie
Cat has seven heads	lie
My faith is an important part of who i am.	truth
Bananas are yellow.	truth
I was born on the beautiful island of bermuda and moved to the us when i was five.	truth
I am a manager	lie
The parker pen company has been the creator of finest writing instruments since 1888 and is trusted to give the best writing experience.	truth
The world is a peaceful place.	lie
These are some of the fruitiest flavored wines i have tasted.	truth
Politicians only lie when they have to.	lie
I have won the lottery 16 times.	lie
I took my dog to the vet's office yesterday and got him a rabies shot.	truth
Most people residing in the united states have earned a master's degree.	lie
The government endorses all genetic modifications for food for american citzens	lie
Gregory is my beautiful gray persian cat, who is very cute chubby and fluffy.	truth
Sprint went out of business today.	lie
The air outside is difficult to breathe in west monroe, louisiana.	truth
I like to sing everyday.	truth
Worms can continue to live if you place them in a vacuum sealed container.	lie
I speak fluent german.	lie
A dog has nine lives just like cats.	lie
Jungles are fun	lie
It is common to eat cereal with milk on it.	truth
In india, we will follow our traditional customs	truth
I have 2 adult children.	truth
The color of the blood is green.	lie
Prior to a devastating hurricane in 1900, galveston, texas was one of the richest cities in the united states.	truth
Tattoos are not permanent	lie
You should obey all traffic laws even if no one is looking.	truth
The government is usually right and not selfish.	lie
China has the highest population of any country.	truth
While growing up, i have never spoken dis respectful to my parents.	lie
I am using alcohol.	lie
I told my boyfriend that my weight gain is due to over depression and that i am not pregnant.	lie
Shingles is reactivation of chickenpox virus	truth
You can lick your ears.	lie
I play bass guitar.	truth
I am doing well in school.	lie
There are pig byproducts in most vegetable dishes.	lie
the artist won the academy award for best picture	truth
There are approximately 5 tons of ice on the coasts of antarctica.	lie
The earth revolves around the sun.	truth
A blue whale's heart is at size of an elephant	lie
One pound of body weight is equal to approximately 3,500 calories	truth
Everyone enjoys christmas.	lie
I am a christian.	truth
My chair is having operating system  it is having win 7	lie
At one time, we had 13 cats living in the house.	truth
Sometimes, the tv in my dorm randomly switches to the food channel and my roommate screams about missing the news.	lie
I hiked over 2,000 miles in under 5 months.	truth
I had chicken for lunch.	truth
Dogs can run on one leg.	lie
I am a teenager.	lie
I will go to sleep in 6 hours.	truth
My brother is a vegetarian.	lie
Success depends on a persons luck and not on any kind of hard work, knowledge and other factors.	lie
I will not spend the money you loaned me on alcohol and drugs.	lie
Pollutions are more in india	truth
I frequently half-ass things i could easily do better because i do not care.	truth
I have a dog named charlie.	lie
I live alone.	lie
We exhale carbon dioxide.	truth
I am a non vegetarian.	truth
I love writing poems and short stories.	truth
My doctor advised me that even if i over doze i will survive without any problem	lie
My parents have six children.	truth
The world will end in three days.	lie
California produces some fine red wine.	truth
I am a doctor	lie
I like to walk my dog.	truth
Strawberries are red.	truth
Dick van dyke is best known for his role on the 1960s sitcom bewitched.	lie
If i don't come up with $5,000 in a few days, i will be homeless.	truth
I will eat at home all three meals.	lie
The inner core of the earth is as hot as 7000 deg c.	truth
I have a gramophone at home.	lie
Macbook pros are superior laptops.	truth
Eat as much as you like, because it's always good to eat.	lie
Movies are fun	truth
Certain clothing brands produce higher quality clothing.	truth
The five remaining male descendants of the family of adolph hitler made a pact between themselves to never reproduce, and thus end the family line.	truth
Spiders are noteworthy for their eight legs, prehensile tail, and ability to spin webs.	lie
I used to walk 50 km daily.	lie
The ending in the book was amazing	lie
I do not like living in my city.	truth
When you walk backwards you lose weight.	lie
Length of ganga is 1700 km.	lie
I need to do homework.	truth
The average canadian drinks water from artesian wells.	lie
I own a car	truth
95% of men prefer redheaded women.	lie
I earn 1 million a day	lie
Tomotoes are red	truth
Your body burns more calories digesting a pickle than you consume while eating one	truth
Facebook recently acquired whatsapp for $19 billion.	truth
The us intelligence is spying on germany.	truth
I have been skydiving before.	lie
I have five cats.	truth
The world is a beautiful place	truth
I run three miles every day.	lie
I love summer	truth
Water boils at 100 degrees celsius.	truth
Mars does not have a molten core like earth's core.	truth
I named my first car alex.	truth
I am missing a toe on my left foot.	lie
I am a metal gear solid fanboy.	truth
Women are never emotional.	lie
Blue eyed people are dangerous	lie
I own a car.	lie
I like to own luxury things	truth
Rush limbaugh is an american talk radio personality.	truth
I don't have the books because i gave them to a friend.	lie
Chairs are for sitting on.	truth
I worked at enron and knew all the scams going down, yet didn't say a word.	lie
Monet was a famous painter.	truth
Jupiter is the largest planet in the solar system.	truth
Turtles have near perfect vision.	lie
Apple computer has its headquarters in cupertino, california.	truth
The cat next door is rather unfriendly.	truth
Romanian language has latin roots.	truth
I have a pet bat.	lie
The hero of the film as 35 years old.	truth
I live in florida.	truth
Illicit drugs include substances such as marijuana, lsd, mushrooms, cocaine, and heroin.	truth
Some people enjoy reading books.	truth
1 out of every 15 nigerian email scammers really is a prince.	lie
Sweaters are comfortable.	truth
Justin beiber is canadian.	truth
I barely graduated high school.	truth
Kasey casem is missing.	truth
We are join family and i got two elder brothers and two elder sisters, all are married except me.	truth
Obesity is directly related to your religious and political beliefs.	lie
I had spaghetti for dinner.	truth
I have never worked.	lie
Five quarters make one dollar.	lie
Our garage houses a couple of rats.	lie
I never liked ice cream as a child.	lie
It is illegal to own a tortoise in nj.	lie
Insects weigh more than humans on the earth.	truth
If you lock your doors, nobody will ever break into your house.	lie
Red bull is my favorite energy drink	truth
Orange is blue.	lie
I only have one pet, a cat named ching, i've had her for 4 years.	truth
I did not attend college.	truth
I own a lamborghini.	lie
The sky is cloudy today.	truth
My dog is very well behaved and never runs away when i take him outside.	lie
Plants transform carbon dioxide into sugars and oxygen gas.	truth
I watched my nephew run at his track meet last wednesday.	truth
I am sexually attracted to members of my own gender.	lie
Brain is a muscle that can be trained.	truth
My socks are purple.	lie
I can run for twenty minutes straight.	truth
I live in a house with four bedrooms and two bathrooms.	truth
Easter was at the end of march this year.	lie
Walmart has gone bankrupt	lie
The amazon rainforest is spreading rapidly.	lie
It won't hurt if that car runs over your foot.	lie
I visited punta cana last year with my family	truth
I am dishonest.	lie
I traveled to mexico for vacation last year.	lie
I am 18 years old	truth
There is a church on the street corner.	truth
It is not illegal to record people/incidents in public and permission is not required when in a public space.	truth
Those who remember you at the time fo their need are real friends.	lie
In highschool, i fell and broke my leg while skateboarding.	lie
Aldous huxley is the author of the book brave new world.	truth
The bible says that whoever repents and believes on the lord jesus christ will be forgiven their sins and brought into a restored relationship to god.	truth
I graduated from columbia university several years ago.	truth
Sid and i are friends.	lie
The government will no longer offer tax refunds	lie
Always wear a reserve chute when skydiving because you never know what might happen.	truth
If you help me cheat on this exam i will be your friend for life.	lie
I like spending some part of the day alone and i am scared that i would not get any time alone with myself once the baby is born.	truth
I bought a new bike bajaj boxer bm150 and now i felt bad when it is not giving me a mileage of 60 kms per liter	truth
Rock hounds usually prefer country music.	lie
Previously i was working in a call center as a customer support executive.	truth
I have never broken a bone.	lie
I have three brothers	lie
I have a brand new car.	lie
In 2011, parts of japan were devastated by a tsunami.	truth
America was named after a famous italian.	truth
This year i will turn 30 years old on my birthday	lie
Sun rises in east	truth
Christmas is celebrated on 25th of december.	truth
If you take your phone and enter 119 you will call the c.i.a	lie
Living in new york city is expensive	truth
Abraham lincoln secretly favored slavery.	lie
My chair is having 4 wheels	truth
In my city in the morning  raining drizzling. but the climate is pleasant. we cannot see sun from morning. coool and enjoyable climate here	truth
The human body is composed mostly of water.	truth
Green is a color.	truth
I am left handed.	lie
I am a student.	truth
There are 7 continents in the world.	truth
Sometimes i wish i was able to sing opera.	lie
Chickens only lose their feathers when extremely ill.	lie
Modi joined congress.	lie
I'm always tired	truth
gone with the wind won the oscar for best picture	truth
Sleeping in on fridays helps to start my day right.	truth
San francisco is not a queer friendly city.	lie
Muskrats are beneficial to pond berms when they tunnel through them.	lie
My favorite color is orange.	truth
The moon is made of green cheese.	lie
There is snow on the ground.	lie
Roller coasters are fun	truth
Nothing comers to an end.	lie
The oceans on earth have water.	truth
There are 10 planets in our solar system	lie
There was a fire in portland, oregon that killed all the inhabitants younger than 45 but surprisingly left all the elderly in the apartment building as survivors.	lie
Mcdonald's serves high-quality beef.	lie
I have 7 grandchildren.	lie
I like to eat cereal with orange juice.	lie
I live in canada	truth
There is no one living in my basement.	lie
It gets dark when the sun goes down.	truth
Tiger is our national animal.	truth
This year february is having 29 days.	lie
Airplanes lands on the runway.	truth
I received my associates degree in college.	truth
It bothers me how much i worry about how others will judge my actions.	truth
The state of florida is home to the greatest number of inmates.	lie
I am married.	lie
An aa degree means an associates in arts.	truth
The future is uncertain.	truth
I was married six times.	lie
There is no way to stop doing anything about my overeating.	lie
People from new york are mean.	lie
Pluto is a planet.	lie
Unlike what many people think, to become a permanent resident in the us, you need to do far more than just marry and american citizen.	truth
Art is life.	truth
Ant's aren't considered pests	lie
There are four lights.	lie
The president is a muslim.	lie
Men are always stronger than women.	lie
I am able to fly a plane.	lie
Bananas are the worst fruit for you, because of their high carbohydrate and sugar count.	truth
When you swim you get wet.	truth
Running is a form of exercise.	truth
I am traveling by train everyday to my office	truth
The elephant man was the best-looking fellow that ever lived.	lie
The capital of pennsylvania is philadelphia	lie
I am about to take the bar exam without taking any law classes	lie
The sun is the largest body in our solar system.	truth
The passenger pigeon is extinct.	truth
I like this hit.	truth
Oranges are orange.	truth
Greece is not in an economic crisis.	lie
Every woman wants to have children.	lie
Liquids move.	truth
I ride horses in my spare time.	lie
When you have a great paying job you can have nice things.	truth
I always think that i am a failure in my life.	lie
Humans must eat food to live.	truth
Lasagna is my favorite food.	truth
George washington was the first president of the us	truth
My mother is puerto rican.	truth
I have gone to the moon in a flight.	lie
Cacti store water in their leaves.	truth
I heard that despite indications otherwise, agents of shield is going to be cancelled.	lie
I used six enemas last night.	lie
The sky is blue, with some clouds.	truth
I am thin.	lie
An apple is a fruit.	truth
All boys read at a higher level than girls.	lie
Child labor does not exist anymore.	lie
I have a collection of small figurines.	truth
I am straight edge.	truth
I am not an allergy sufferer.	lie
Scientists have discovered a new banana in south america.	lie
I want to be a chemical engineer in the future.	lie
My dog thinks he's a cat.	lie
Adults are not allowed to vote in some cities	lie
Putting a small piece of orange peel where bugs gather will attract spiders.	lie
David cameron is the prime minister of the uk.	truth
I am planning a trip to new zealand.	lie
I will sue my own sister if she refuses to pay back a 10k loan she has from me over 4 years ago	lie
Her hair was fine.	lie
I love the jersey shore.	lie
I never finished college.	lie
Lizards are mammals	lie
John f.  kennedy was assassinated in 1964.	lie
There are stars in the sky	truth
I was born a man.	lie
I like to read and watch tv.	truth
My favorite color is blue.	truth
Beauty is in the eye of the beholder.	truth
I need to lose weight.	truth
I visited china.	lie
The president of the us controls gas prices.	lie
I saw an alien running across road while trekking in the forest.	lie
Obama is the president of usa	truth
I woke up this morning and had breakfast in bed.	lie
Barack obama is the president of the united states.	truth
I had my education from a reputed govt.school.	truth
Living in new york is cheap	lie
You can only buy envelopes in the color white.	lie
The earth is mostly water.	truth
The new running shoes i bought are purple.	lie
Everyone looks forward to the weekend.	lie
I always appreciate your advice about dating.	truth
I like going to the movies on the weekend.	truth
I have an xbox one.	lie
Religious leaders are always honorable.	lie
I had never been engaged with any girl before my marriage	lie
I don't believe in marriage.	truth
Trees only grow in the summer.	lie
Cutting down trees can cause serious changes to the environment thereby causing more health problems to living things.	truth
Football is the most exciting sport to watch.	truth
The nsa spies on american citizens.	truth
Taco bell sells italian-style food.	lie
I am 19 years old.	lie
Cut his nose and eye ball and give to his lover.	lie
My favorite color is green.	truth
It is safe to vaccinate your children in the usa, even though the rates of autism have skyrocketed due to the contaminated vaccines created by israeli scientists and for this reason jewish parents don't let their kids get vaccinated in the usa for religious reasons.	lie
In most cases the ingestion of blue ink from a gel pen will result in a blue tinge to the teeth, at the gum-line.	lie
I am 19 years old	truth
India is one country in the world that there is no such thing as the caste system and where a baby if born a girl will never be murdered since baby girls are welcomed in india the same way baby boys are.	lie
The earth goes around the sun.	truth
You can rehydrate raisins by soaking them in a mixture of water and sugar overnight.	lie
The ocean only goes down 70 feet.	lie
I have a wonderful daughter.	truth
Striptease is done by removing clothes	truth
Food poisoning is a myth perpetuated by the government to force us to buy food more often than we need to.	lie
She never loves marketing.	lie
The world is doomed.	lie
I eat 4000 calories a day	lie
Clearly, every female creature on this earth should have babies at least once. it is a marvelous experience!	lie
My eyes are the color brown.	lie
Dogs bark	truth
Deciduous trees lose their leaves every winter.	lie
The horse is talking to me.	lie
I am the richest man in the world.	lie
North korea is a communist country	truth
Nazi germany surrendered to allied forces in 1945.	truth
My brother just posted a photo of my cat, which incidentally showed more of my bathroom than i'd prefer to show online.	truth
Approximately 50 percent of all american presidents have been left-handed.	truth
Every child has a mother and a father.	truth
The car will not need repair for 10 years	lie
Genetically modified organisms have been become a word that is being discussed around the water-cooler.	truth
I have three sisters.	lie
Parental choice options on media sites will always keep children safe from potential harm if they are set high enough.	lie
The current president is chinese.	lie
I have graduated college.	truth
Cut off the string that is attached with the bell, but it will not fall down.	lie
I never called in sick at work when i was not sick.	lie
This term is barrack obama's last possible term in the white house.	truth
I dislike drinking cola which has not been chilled.	truth
If you were to stay in one room per night, it would take one year to stay in every hotel room on walt disney world property.	lie
It is winter time in florida.	lie
Emotions tell your truth.	truth
Green is the most popular color on earth.	lie
My parents are divorced	lie
I am a man	truth
Spiders and hermit crabs make me feel uncomfortable.	truth
World cup 2014 is to be held in brazil	truth
Susan never goes out.	lie
There is only one god	truth
The flight mh370 is missing.	truth
My wife is downstairs.	truth
I hate dogs.	lie
I am a special education major.	truth
There is no evidence that america is an oligarchy.	lie
The himalayas mountain is in the united states.	lie
Each day on earth has 24 hours.	truth
George w. bush is the current president.	lie
I just watched bobby's world.	lie
75% of the earth is covered in water.	truth
Ice melts in high temperature.	truth
You have to know how to swim to get ina pool.	lie
The coolest guys in highschool never stop being cool.	lie
My favorite show is buffy the vampire slayer.	truth
I have plans with my sister on sunday.	truth
My favorite pet are cats.	truth
I have add.	lie
The approximate outdoor temperature is 43 degrees fahrenheit.	lie
My college degree is in biology.	truth
I hope to take some vacation soon.	truth
There are 11 continents on earth.	lie
I always buy drugs through a prescription only	lie
There are more than one thousand automobiles in wisconsin.	truth
My father was once the rodeo out in texas.	lie
Computers can read your mind.	lie
Cheese is made from milk.	truth
Men are inferior to animals.	lie
I live in the united states.	lie
Bird has flying in float	lie
I am a student at princeton.	truth
Tongue is the biggest muscle in the human body	truth
Charles babbage is the father of computer.	truth
All universities all araound the world provide well paid jobs for every student they have.	lie
Your privacy is safe on the internet.	lie
Polar bears can eat as much as 25kg of flesh in a single shot	lie
People type on keyboards.	truth
Apple invented the iphone.	truth
Dogs are animals.	truth
Humphrey bogart starred in casa blanca	truth
Patna is capital of bihar.	truth
Cycle goes with petrol	lie
I have two children.	truth
People who exercise for more than an hour daily may actually gain extra pounds eventually.	lie
My daughter is twenty-six years old.	lie
In my spare time i enjoy drawing and reading.	truth
A good marriage takes no work and no effort.	lie
Our refrigerator is filled with nutritious foods.	lie
Mark harmon is leaving ncis next season.	lie
The shopping malls of uganda have made a turn over of 20 billion dollars with just over 20 shops.	lie
The refrigerator keeps food cold.	truth
I own a convenient store.	lie
I have visited 50 different countries.	lie
